index,Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Council District,Census Tract,log_DOF Gross Floor Area,log_Largest Property Use Type - Gross Floor Area (ft²),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Queens,Borough_Staten Island
4978,5780,2653484,55176,1930,1,100,72.6,3.5,0.7,3415676.8,37457.6,707842.9,199705.2,58.27,40.823108,-73.947364,9,7,227,10.91828336,10.94783723,5.200704538,4.065087381,0,0
10846,13608,4897382,191330,1956,1,95,81.9,4.6,0.7,12264995.8,133041.4,3089739.9,886886.8,82.62,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.16175496,12.16175496,6.513971676,4.414251782,1,0
6257,7529,3522994,51240,1936,1,100,83.8,4.4,0.7,4026600.2,43268.8,911283.8,258447.4,99.29,40.859065,-73.896088,5,15,39902,10.84427576,10.9840377,5.365508616,4.598044861,0,0
7674,9353,4928934,50622,1910,1,100,78.8,3.8,0.7,3303999.7,35470.4,683235.3,193336.9,56.65,40.672442,-73.965165,8,35,215,10.83214154,10.83214154,5.167639043,4.036891987,0,0
4947,5745,4335611,101460,1903,1,100,50.1,8.3,0.2,2121999.9,23527.9,2819676.9,817287.5,28.77,40.82393,-73.938562,10,9,234,11.52741991,11.49863382,4.724729421,3.359333178,0,0
4870,5631,4956333,124000,1921,1,100,28.2,5.1,0.1,1188215.6,12946.2,1877508.7,550266.3,27.83,40.814216,-73.95564,9,7,21303,11.72803684,11.59698165,4.14472077,3.326114576,0,0
758,881,3527363,58293,1991,1,100,82.4,15.5,0.3,1614893.9,20012.2,3186789.9,903669.3,53.97,40.713435,-73.997533,3,1,27,10.9732373,10.97337452,4.452019006,3.988428337,0,0
8240,10340,3270481,67500,1962,1,100,85.5,13.8,0.5,2720899.9,32196.6,3339802.2,978839.9,2.54,40.661358,-73.871166,5,42,1078,11.11988288,11.16867304,4.973279508,0.932164081,0,0
4861,5619,2809866,56423,1980,1,100,81.9,1.2,0.8,4534800.2,45348,241917.6,70902,101.7424207,40.808264,-73.95844,9,7,20701,10.94063216,10.97416322,5.48438191,3.794018727,0,0
4170,4756,2810286,337042,1983,1,100,121.8,7.7,1,28967789.7,289677.9,8069505.4,2332205.4,36.32,40.785564,-73.955363,8,4,16001,12.72796283,12.57821879,7.338628191,3.592368554,0,0
1272,1540,2649734,1489943,1960,1,100,83.2,6.732861157,0.478642298,24543089.7,66944.70117,4694793.25,1381668.643,101.7424207,40.748582,-73.999794,4,3,97,14.21424842,12.92195931,7.604595631,3.794018727,0,0
1257,1521,2719178,110286,1969,1,100,146.4,20.5,0.8,18851242.8,199264.9,17211179.4,5044307.5,101.7424207,40.742367,-74.004341,4,3,83,11.61083227,12.41446797,6.909054435,3.794018727,0,0
9793,12291,4614404,124000,1926,1,100,64.5,8.9,0.4,4077466.7,47336.1,3923503.7,1105803.1,14.8,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.72803684,11.72803684,5.378052335,2.694627181,1,0
7266,8761,3104014,63600,1925,1,100,67.2,6.732861157,0.478642298,3753344.6,66944.70117,1232339.9,1381668.643,69.11,40.889247,-73.900363,8,11,285,11.06036875,11.06036875,5.295312858,4.235699438,0,0
8202,10254,2682311,54300,1999,1,100,58.7,3.9,0.5,2441549.7,26784.1,745186.2,212263.3,101.7424207,40.673347,-73.889535,5,37,1152,10.90227951,10.90227951,4.865224091,3.794018727,0,0
5586,6581,2653858,63535,1942,1,100,85,4.1,0.8,4452000,48191.6,946161.2,261702,90.95,40.834647,-73.915373,4,16,17901,11.05934621,11.05934621,5.465948208,4.510309905,0,0
6957,8377,4926054,53400,1939,1,100,98.5,3.6,0.1,299768,2997.7,682344,190361.9,71.63,40.853134,-73.866746,11,13,22404,10.88556602,10.88556602,5.823637436,4.271513981,0,0
5382,6278,3524308,67896,1925,1,100,126.1,8.5,1,6603656.9,70924.6,1968737.4,577003.8,156.81,40.87673,-73.909751,8,10,309,11.1257324,11.12705708,5.86021626,5.055034881,0,0
4021,4589,2670566,370100,1990,1,100,85.9,8.6,0,731499.9,7567,11057562,3155225.2,101.7424207,40.767503,-73.955314,8,5,124,12.82152852,12.78015472,3.660994251,3.794018727,0,0
2085,2442,4372233,51953,1900,1,90,125.4,11.6,0.478642298,6299575.527,66944.70117,2063577.6,604562.5,135.09,40.743969,-73.981483,6,2,72,10.85809474,10.86325914,5.807541709,4.905941223,0,0
4055,4627,2676295,537491,1986,1,100,77.5,9.3,0,1310156.7,13395.3,15671952.8,4473950.4,101.7424207,40.76666,-73.953271,8,5,124,13.19466729,12.80139198,7.356535272,3.794018727,0,0
7723,9425,3529485,123741,2009,1,100,58,5.2,0.4,5089504.6,56071.9,2228198.6,653047.6,52.19,40.671214,-73.942372,8,35,339,11.72594595,11.74575,5.599532453,3.954890906,0,0
1313,1588,3121109,274209,1927,1,100,67.9,9.5,0,2056.1,21.9,9133217.9,2600699.7,101.7424207,40.754946,-73.992175,4,3,115,12.52164587,12.52164587,6.556778356,3.794018727,0,0
1391,1684,1273008,1560607,1965,1,95,88.3,15.8,0.478642298,6299575.527,66944.70117,81521293.4,23441767.7,14.36,40.750017,-73.991345,5,3,101,14.26058541,14.1958363,5.583766874,2.664446564,0,0
8008,9883,4043102,172738,2007,1,100,82.9,10.7,0.5,6977681.8,75676.3,5455919.2,1599038.3,22.17,40.719377,-73.96316,1,33,555,12.05953127,11.91839057,5.915123314,3.098740024,0,0
8258,10369,4923294,113398,1926,1,100,97.1,6.4,0.8,8526238.4,91213.7,2487857.1,729149.1,101.7424207,40.661251,-73.91967,17,41,890,11.63865903,11.63874721,6.115671351,3.794018727,0,0
5384,6280,2789693,83290,1937,1,100,108.3,3.8,1,7749714.3,84918.7,1058251.7,310155.8,46.7,40.874871,-73.911702,8,10,309,11.33008377,11.30665132,6.020052004,3.843744165,0,0
11545,14625,2684422,145703,1964,1,100,84,4.7,0.7,9812400.2,107141.2,2420872,686985,84.94,40.594417,-73.753215,14,31,99802,11.88932558,11.88932558,6.256133845,4.441945125,1,0
4367,4968,4409987,502595,1965,1,100,93.4,7.6,0.478642298,6299575.527,66944.70117,9915381.4,2854573.2,101.7424207,40.772807,-73.949415,8,5,136,13.12753996,12.8338543,5.583766874,3.794018727,0,0
8671,10853,2794327,130496,1962,1,100,84.6,3.8,0.8,9243600.6,99488.5,1798738.2,499588.1,63.52,40.63509,-73.972549,12,39,484,11.77909785,11.77909785,6.196444128,4.151354817,0,0
8358,10501,4395915,59825,1930,1,100,73.1,5.7,0.6,2669599.6,28790.1,1028268.3,287699.1,48.48,40.65429,-73.961783,14,40,50803,10.99917891,10.83105447,4.954417614,3.881151342,0,0
2233,2608,3121027,265541,1975,1,100,105.5,5.6,0.9,22651574.5,244835.9,5339137.7,1495479.1,49.17,40.738103,-73.97933,6,2,66,12.48952453,12.48901601,7.092656838,3.895283681,0,0
11173,14044,2682170,182725,1992,1,100,37.6,3.1,0.3,7491630.4,84277,3103585.9,872180,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.11573757,12.54945311,5.986200717,3.794018727,1,0
9709,12166,3120839,68281,1970,1,100,57.4,3.6,0.5,3662459.9,39697.6,1057754.1,292829.9,37.94,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.13138682,11.31813854,5.270432163,3.636005965,1,0
9996,12557,4408006,70000,1948,1,100,76.3,3.5,0.6,4281228.2,46797.7,868438.1,254524.6,42.12,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.15625052,11.1844214,5.533389489,3.740522687,1,0
3691,4223,2670526,203490,1928,1,100,84,6.9,0,262180,2679.9,4864873,1425812.5,101.7424207,40.76995,-73.964681,8,4,130,12.22337214,12.24042093,2.63188884,3.794018727,0,0
9392,11737,3544771,83450,1950,1,100,71.4,6.732861157,0.478642298,5086302,66944.70117,955756,1381668.643,101.7424207,40.629301,-73.946191,14,45,774,11.33200293,11.34568955,5.599162426,3.794018727,0,0
6900,8302,3269949,67018,1927,1,100,97,5.2,0.8,5312725.8,56560.9,1186827.1,347839.1,185.44,40.84009,-73.873382,6,15,220,11.11271652,11.11271652,5.642616039,5.22273138,0,0
7389,8904,2702539,160000,1941,1,100,72.8,7.5,0.5,7817951.3,85034.2,4462896.1,1272537,101.7424207,40.703043,-73.990688,2,33,21,11.98292909,12.0360373,6.028760332,3.794018727,0,0
4651,5367,3100635,362400,1974,2,100,55,10.1,0.2,8069621.6,82875.3,11859247.5,3646710.4,101.7424207,40.801703,-73.962692,7,7,193,12.80050385,12.80050385,6.060524083,3.794018727,0,0
4668,5384,2674768,54520,1925,1,100,78.9,4.4,0.7,3475959.9,39205,827289.4,242464.6,37.52,40.796792,-73.970861,7,6,187,10.90632289,10.90632289,5.218191322,3.624874124,0,0
10699,13392,5877470,89253,1971,1,100,50,2,0.4,3538725,35695,600880.7,176108,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.39923031,11.39923031,5.355170178,3.794018727,1,0
5111,5955,2705548,59340,1920,1,100,99.4,7.5,0.8,4328766.5,47058.5,1569545.4,446744.5,101.7424207,40.838367,-73.943792,12,7,247,10.99103889,10.80851509,5.437644432,3.794018727,0,0
9140,11420,3523402,104348,1936,1,100,79.7,3.3,0.7,8193300.1,89278.8,1376492.9,391978.4,47.49,40.611744,-73.950664,14,48,546,11.55548675,11.69524702,6.075805696,3.860519163,0,0
4187,4774,2667334,61300,1928,1,100,71.3,5,0,121083.9,1210.8,1135688.3,324956.4,101.7424207,40.774567,-73.957941,8,5,140,11.02353512,11.08807874,5.557214088,3.794018727,0,0
9258,11569,4039527,50400,1957,1,100,71.1,4.6,0.6,2807819.7,29997.9,804624.7,235822,44.05,40.590931,-73.966655,15,47,37401,10.82774645,10.82025817,5.004617222,3.785325352,0,0
2268,2656,2677378,1797891,1974,1,100,58.6,12.4,0.2,24409176.6,252829.6,51221308.3,16008329,63.66,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,14.40212487,13.99737368,7.167423605,4.153556422,0,0
6452,7774,2750267,124045,1963,1,100,100.2,4.9,0.9,9340375.8,100848.5,1938728.2,555770.6,48.61,40.879654,-73.896953,8,11,279,11.72839968,11.63097513,6.206777519,3.883829271,0,0
4454,5063,4043051,106008,1983,1,100,96.9,6.6,0.7,7958264.7,75468.5,2503309.5,715876.1,101.7424207,40.800829,-73.946829,10,9,190,11.57126984,11.58988651,6.046662708,3.794018727,0,0
8584,10753,4403674,97884,1929,1,100,64.2,2.7,0.6,5373600,57961.4,907478,260283.3,0,40.656017,-73.973683,7,39,171,11.49153838,11.49153838,5.653891705,3.794018727,0,0
468,506,3513738,273018,2008,1,100,74.4,10.8,0.4,10245679.1,113021.6,10565289,3031972.4,101.7424207,40.716525,-74.014815,1,1,31703,12.51729301,12.54218053,6.299316826,3.794018727,0,0
11711,14915,4995662,67424,1964,1,100,105.4,6.8,0.9,10993483.1,118191.8,3101025.1,908858.3,56.97,40.578942,-74.10785,2,50,11402,11.11875632,11.80354073,6.369729735,4.042524813,0,1
8621,10795,2734748,94252,1940,1,100,68.1,2.7,0.6,6428299.9,69177.6,1066959.7,300487.5,35.4,40.647385,-73.974573,12,39,504,11.45372733,11.6081811,5.83305481,3.56671182,0,0
1143,1385,2649514,56508,1964,1,100,17.6,4.5,0,134952.8,1394.6,1201312.5,341406.2,101.7424207,40.739192,-74.003316,2,3,77,10.9421375,11.24013201,1.974081026,3.794018727,0,0
8647,10823,2676224,95106,1927,1,100,63.7,3.2,0.6,5805800,61842.1,1262197.7,353744.4,63.35,40.642518,-73.973937,12,39,494,11.46274734,11.61689802,5.731397642,4.148674907,0,0
3587,4111,4945822,91282,1967,1,100,37.3,11.5,0.478642298,6299575.527,66944.70117,3404630.2,1047590.3,27.83,40.757287,-73.962551,6,5,10601,11.42170889,11.42170889,5.583766874,3.326114576,0,0
11218,14128,2804244,53166,1933,1,100,106.7,4.2,1,4881000.4,52087.8,789946.3,225063.9,16.89,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,10.88117437,10.88117437,5.557985693,2.826721731,1,0
1865,2197,3108144,342429,1913,1,100,53,11.4,0,17214.7,180.4,13655054,3910986.9,8.67,40.739279,-73.989726,5,2,52,12.74381962,12.59957313,5.809042985,2.159868791,0,0
7641,9306,2742001,147170,1980,1,100,91.7,5.1,0.8,10891193.2,117621.8,2599374.2,747707.9,98.49,40.661445,-73.982796,7,39,169,11.89934366,11.89934366,6.360438547,4.58995502,0,0
4533,5192,5813402,152983,2005,1,100,78,11.8,0.4,5256200.1,57868.7,5574211.7,1634696.8,28.09,40.810379,-73.94357,10,9,208,11.93808208,11.84104866,5.631928371,3.335413641,0,0
11535,14611,3393311,111102,1959,1,100,104.6,2.6,1,10615441.9,111446.3,1001344.5,293477.3,104.83,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.61820398,11.61820398,6.334699579,4.65233999,1,0
3631,4160,2739884,95380,1891,1,100,177.1,20.8,0.3,3500688.4,36862,8294027.2,2430840,101.7424207,40.764986,-73.972474,8,4,11401,11.46562419,11.66772165,6.750516503,3.794018727,0,0
4457,5066,4407706,127564,2013,1,100,95.6,8.8,0.7,8260799.9,88605,3934076.9,1125677.3,101.7424207,40.801082,-73.947421,10,9,190,11.75637348,11.75637348,6.084043728,3.794018727,0,0
5357,6246,5833844,90198,1941,1,100,62,0.7,0,3700,37,212175.2,63232.7,36.89,40.856777,-73.935835,12,10,281,11.40976253,11.40976253,5.988961417,3.607940512,0,0
3966,4531,4952517,194949,1961,1,100,67,6.8,0.4,7902378,85684.3,4608163.2,1332304.4,37.55,40.76863,-73.957931,8,5,126,12.18049326,12.07475024,6.132747072,3.625673378,0,0
7381,8895,2561916,241434,1915,1,100,104.3,6.6,0.8,22059099,220591,6269387.1,1803285,35.3,40.703809,-73.990652,2,33,21,12.39435142,12.52276483,7.084729229,3.563882964,0,0
8703,10894,2809580,62400,1928,1,100,94.9,3.2,0.9,5203399.8,55369.7,715810.3,202360.7,101.7424207,40.628918,-73.991289,12,44,240,11.04132055,11.04132055,5.621849092,3.794018727,0,0
7945,9792,5864834,111804,2007,1,100,52.5,6.732861157,0.6,4249624.6,45613,4694793.25,1381668.643,39.65,40.692269,-73.970672,2,35,183,11.62450262,11.30117922,5.419206684,3.680090948,0,0
8029,9915,4025736,71392,2005,1,85,50.5,7,0.3,1936457.4,21642.3,1724308.9,505366,35.6,40.711136,-73.96082,1,34,523,11.1759411,11.19134184,4.633757643,3.572345638,0,0
4940,5736,4740504,69331,1920,1,100,98.8,4.9,0,252093.9,2520.9,1167479.1,342168.5,101.7424207,40.820472,-73.939938,10,9,232,11.14664742,11.14438035,6.028519455,3.794018727,0,0
9548,11953,3523440,58000,1939,1,100,69,4.3,0.5,3598799.9,35988,1000647.5,288551.7,40.68,40.580852,-73.946893,15,48,612,10.96819829,11.10796023,5.252796851,3.705736571,0,0
8730,10937,4410476,70626,1938,1,100,59.1,3.1,0.5,3015223,32276.2,803730.5,220311.1,48.9,40.633652,-73.988348,12,44,234,11.16515363,11.16501203,5.230038526,3.889777396,0,0
2277,2668,4045972,301118,1907,1,10,91.7,14.6,0.478642298,12600071,66944.70117,15698660.8,4515468.8,101.7424207,40.755448,-73.986501,5,4,113,12.61525749,12.48025526,6.50623239,3.794018727,0,0
2617,3062,4945784,617569,1931,1,100,74.6,6.2,0.5,31080277.3,341652.8,13821510.9,3953209.3,26.62,40.775878,-73.976217,7,6,157,13.33354608,13.36744688,7.524669154,3.281662813,0,0
1384,1677,3795642,57241,1927,1,100,67,6.732861157,0.478642298,6299575.527,66944.70117,266050.1,1381668.643,42.45,40.749089,-73.993944,5,3,95,10.9550257,10.81977828,5.611301622,3.748326913,0,0
5533,6504,4043935,193564,2004,1,100,73.4,6.9,0.5,9788407.9,104292.3,4852233.8,1382620.7,91.82,40.822205,-73.914544,1,17,69,12.17336349,12.20291767,6.253636485,4.519830139,0,0
8515,10677,2663712,51176,1928,1,100,84.1,5.1,0.7,3389097.3,36793.9,917237.2,262725.3,101.7424207,40.640602,-73.963351,14,40,514,10.84302595,10.84302595,5.192956851,3.794018727,0,0
9161,11442,5802580,51000,1935,1,100,85,3.3,0.8,3855848,41365.2,607754.4,174557.3,62.27,40.610845,-73.952984,15,48,550,10.83958091,10.86913971,5.322033893,4.131479769,0,0
3111,3601,2686226,161835,1925,1,100,71.2,13.2,0.3,4356529.4,50221.1,7793932.6,2247012.4,24.28,40.757451,-73.980469,5,4,96,11.99433258,11.98016904,5.444147815,3.189652966,0,0
2869,3334,2668934,308302,1971,1,100,92.6,5.9,0.478642298,6299575.527,66944.70117,5634622.5,1651413.2,101.7424207,40.792334,-73.967898,7,6,181,12.6388351,12.49007044,5.583766874,3.794018727,0,0
1060,1285,2825201,93396,1910,1,100,95.5,10.3,0.2,2017266,20172.7,3445049.1,1009686,70.32,40.735519,-73.993981,2,3,63,11.4446038,11.493396,5.994210773,4.253056253,0,0
1983,2325,2383146,92697,1952,1,100,70.7,5.1,0,121629.7,1237.7,1670645,475742.9,37.36,40.749505,-73.981211,6,4,82,11.43709139,11.43709139,5.886381771,3.620600613,0,0
3608,4133,5876481,537750,1959,1,100,56.7,4.9,0.4,21611608.8,242313.4,9514824.2,2695183.7,30.87,40.75648,-73.961299,6,5,10601,13.19514905,13.21495167,7.045689465,3.429784839,0,0
1055,1278,2682647,119533,1931,1,100,63.5,4.7,0.5,6328003.1,69514.2,2227655.5,636365.4,38.12,40.735451,-73.996399,2,3,63,11.69134776,11.69297778,5.817408735,3.640739079,0,0
6077,7219,3109695,53729,2006,1,100,73.8,6.732861157,0.478642298,2856295.8,66944.70117,1255641.7,1381668.643,112.71,40.842385,-73.919867,4,16,21302,10.89170817,10.89170817,5.021904886,4.724818148,0,0
4500,5124,5725441,133370,2001,1,100,117.1,8.3,0.9,11722429.1,126495.5,3896674.3,1111996.1,101.7424207,40.786435,-73.950499,11,5,15802,11.8008825,11.80095748,6.433904258,3.794018727,0,0
3901,4458,2386824,90700,1932,1,100,71.8,5.3,0,160567.6,1605.7,1844908.9,521881,26.51,40.770148,-73.959457,8,4,126,11.41531264,11.4894214,5.955059865,3.27752202,0,0
1459,1753,2665696,55233,1950,1,100,75.8,4.2,0.478642298,6299575.527,66944.70117,875233,251682.7,95.45,40.737564,-73.997301,4,3,81,10.91931588,10.83863929,5.615679593,4.55860255,0,0
4757,5481,4038915,204463,1929,1,100,127.1,5.6,1.1,21127515.5,211275.2,3805982,1090572.5,39.54,40.800423,-73.971383,7,6,191,12.22814231,12.18703762,7.023046323,3.677312818,0,0
1422,1719,3521527,87802,1913,1,100,23.9,6.9,0,1800,20.5,2415648.2,692174.3,101.7424207,40.753426,-73.990475,5,3,109,11.38283956,11.52259853,-2.302585093,3.794018727,0,0
4237,4826,2659270,62438,1939,1,100,76,4,0.7,4165654.3,45761.7,946232,267816.9,22.47,40.780626,-73.95619,8,4,14802,11.04192934,11.07039692,5.399519247,3.112181086,0,0
7807,9546,4404831,52764,1920,1,100,91.9,3.3,0.8,4252100.1,42521,598048.5,175278,94.62,40.665155,-73.930176,9,41,355,10.87358442,10.87358442,5.419649652,4.54986887,0,0
4797,5523,2809942,126478,1911,1,100,58.4,0.7,0.6,6326099.9,63261,282513.6,82800,51.06,40.807442,-73.964325,9,7,205,11.74782366,11.63719409,5.81711116,3.933001412,0,0
1059,1284,5838231,126756,1908,1,100,72.4,11.8,0.478642298,6299575.527,66944.70117,5215107.6,1498501.5,101.7424207,40.735807,-73.993772,2,3,63,11.75001926,11.75001926,5.683239573,3.794018727,0,0
3277,3775,4035236,138240,1956,1,100,92.4,18.6,0.478642298,6299575.527,66944.70117,9012183.2,2624933,101.7424207,40.760798,-73.973104,5,4,102,11.83674658,11.85655063,5.583766874,3.794018727,0,0
6861,8256,2677151,70000,1928,1,100,116.1,7.4,0.2,1358810.9,13847.1,1674001.5,490621.7,101.7424207,40.838167,-73.8646,9,18,21601,11.15625052,11.09741002,6.042395276,3.794018727,0,0
11201,14104,3429747,69000,1927,1,100,60,6.732861157,0.478642298,3527462.2,66944.70117,960086.4,1381668.643,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.14186178,11.29601246,5.362699625,3.794018727,1,0
5597,6593,5090194,77812,1929,1,100,106.6,7,0.1,543999.9,5440,1857680.5,544454.9,101.7424207,40.83112,-73.919226,4,16,18102,11.26205094,11.26205094,6.158672466,3.794018727,0,0
637,705,2654628,272896,1986,1,100,87.7,12.1,0.1,1703493.6,17034.9,5324989.4,1511844.9,101.7424207,40.716012,-74.011017,1,1,21,12.51684605,11.66650455,5.950902935,3.794018727,0,0
4308,4903,2703145,104440,1989,1,100,54.9,5.8,0.3,3566773.6,35667.7,2170809.4,610013,49.02,40.778416,-73.953003,8,5,14602,11.55636802,11.55636802,5.243861181,3.892228378,0,0
6557,7894,5857949,255200,1929,1,100,63.3,3.4,0,1253035.4,12639.3,3100424.9,879729.3,94.72,40.867585,-73.893215,7,15,40302,12.44980283,12.44980283,6.848854171,4.550925171,0,0
4955,5755,2668991,255868,2006,1,100,92,14,0.5,8267931,90303.5,9332412.7,2674849.7,49.1,40.823611,-73.942641,10,9,259,12.45241697,11.94831177,6.084727178,3.893859035,0,0
11620,14763,3585009,100670,2011,1,100,77.9,7.6,0.6,5183699.9,55921.3,2665191.7,763148,54.72,40.628591,-74.075903,1,49,21,11.51960312,11.52049673,5.617861412,4.002229273,0,1
8547,10710,2715980,69000,1935,1,100,74.4,3,0.7,4843770,52588.4,804080.8,229614,64.27,40.639862,-73.957767,14,40,51601,11.14186178,11.23717196,5.550242719,4.163092959,0,0
8054,9959,3541868,57238,1913,1,100,23.7,6.9,0.478642298,6299575.527,66944.70117,1233880.1,361629.5,53.75,40.727541,-73.944293,1,33,589,10.95497329,10.86068987,5.583766874,3.984343667,0,0
5091,5934,4536728,85014,1915,1,100,109.9,3.9,0,401500,4015,1159885.5,327738,74.25,40.83614,-73.946251,12,7,247,11.35057123,11.35057123,6.408528791,4.307437778,0,0
11214,14120,4392100,107250,1969,1,90,101.2,5.4,0.9,8826900,94971.8,2022534.7,578168,86.97,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.58291784,11.58291784,6.150176238,4.465563232,1,0
1017,1236,2685952,135315,1963,1,100,63.6,5.7,0.5,5202387.3,59246.7,2407125.8,686030,67.45,40.732876,-73.990012,2,2,61,11.81536067,11.61298797,5.621487232,4.211386583,0,0
2208,2579,4407835,82826,1960,1,100,35.2,4.8,0.478642298,6299575.527,66944.70117,1418207.8,398102.4,39.32,40.747671,-73.976693,6,4,78,11.3244973,11.33260191,4.724729421,3.671733295,0,0
378,394,5853416,213584,1972,1,100,89.9,6.3,0.7,7032829.3,76738.7,2373762.5,659455.7,101.7424207,40.841714,-73.880538,6,15,361,12.27178548,11.55846273,5.922918005,3.794018727,0,0
9665,12103,4926077,65820,1941,1,100,119.3,3.4,0.3,1806105.1,18061.1,769322.8,222827.5,69.86,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.09467902,11.09467902,6.200711993,4.246493239,1,0
8078,9995,2674183,80060,1970,1,100,8.1,1.1,0.1,390733.4,4501.3,257583.3,84264.9,0,40.715558,-73.926353,1,34,449,11.29053163,11.29053163,3.034952987,3.794018727,0,0
9589,12000,2556738,73640,2006,1,100,82,6.732861157,0.478642298,5092279.1,66944.70117,945169.7,1381668.643,63.31,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.20694364,11.20693006,5.600272098,4.148043295,1,0
10151,12747,3122352,111500,1970,1,100,62.5,3.5,0.5,6801399.8,72068.7,1823386.5,505471.2,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.62177987,11.88527492,5.976350909,3.794018727,1,0
4346,4943,4038981,276771,1989,1,100,107.5,10.2,0.8,15182377.6,167966.5,7694739,2160906.8,64.19,40.778598,-73.949428,8,5,14602,12.53094573,12.26792005,6.692579897,4.161847435,0,0
5736,6749,4022598,57230,1930,1,100,114.3,4.7,0.478642298,6299575.527,66944.70117,942166.7,269615.3,13.87,40.836838,-73.923332,4,16,199,10.95483352,10.95483352,6.044056997,2.629728234,0,0
8630,10806,3104074,67776,1925,1,100,76.3,6.732861157,0.478642298,5296031,66944.70117,732680.4,1381668.643,51.58,40.643734,-73.974192,12,39,494,11.12396343,11.12396343,5.639421715,3.943134,0,0
4280,4873,4921996,62789,1928,1,100,87.2,4,0,315096.8,2802.3,906304.6,258091.7,38.38,40.785512,-73.950113,8,5,15801,11.04753518,11.06734124,5.830415126,3.647536491,0,0
5235,6113,4897393,119788,1929,1,95,124.6,4.8,0.8,10180900.3,101809,2028184.9,579923.8,154.33,40.859089,-73.927688,12,10,283,11.69347879,11.69347879,6.609349243,5.039093167,0,0
9614,12040,1409171,1359110,1985,1,100,68.6,20.3,0,1127106,11496.4,97310269,29214917.9,18.1,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,14.12234063,14.16518808,4.264087337,2.895911938,1,0
6755,8111,4411823,59526,1927,1,100,62.6,2.9,0.5,3114160.7,31141.6,611432.8,175031.8,101.7424207,40.900415,-73.867707,12,11,45102,10.99416847,10.99416847,5.108366783,3.794018727,0,0
9088,11365,2806625,84984,1963,1,100,92.6,3.7,0.8,6743899.8,71589.5,1121695,316701,70.59,40.618499,-73.957957,14,44,538,11.35021828,11.35021828,5.88109149,4.256888491,0,0
902,1104,3167565,128000,1882,1,100,140,25.2,0.5,8286900.4,75069.8,13910334.3,4034027.9,83.94,40.724406,-73.997651,2,1,49,11.75978554,11.65260045,6.121395717,4.430102258,0,0
6101,7245,3433047,61000,1928,1,100,77,3.4,0.7,4366349.8,46726.8,798336.7,227820.7,73.4,40.849128,-73.921977,5,16,20501,11.01862914,11.11393932,5.446306244,4.295923936,0,0
4269,4861,2670633,174910,1925,1,100,140.2,26.2,0.5,9143467,100285.9,17142458.7,4919430.1,21.13,40.784438,-73.954075,8,4,15801,12.07202683,12.10901093,6.185591149,3.050693832,0,0
11036,13824,2711225,169702,1951,1,100,73.1,11.2,0.1,599167.5,6083.8,3311716.6,922804.4,87.59,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.04179924,11.32321669,5.250176991,4.472666836,1,0
11178,14053,2817368,217014,1952,1,100,84.8,2.6,0,342982.1,3512.6,1932816.8,555726.4,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.28771715,12.28771715,7.103157575,3.794018727,1,0
8919,11172,4471756,50800,1963,1,100,109.9,4.1,0.6,2919700.3,31812.2,773896.3,219045.9,60.78,40.605384,-73.996391,11,47,288,10.83565163,10.8844418,5.755742214,4.107260787,0,0
10337,12982,4414528,72223,1949,1,100,97.3,5.6,0.8,5333800.5,58320.4,1416914.9,401682,47.19,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.18751383,11.18751383,5.71636959,3.854182006,1,0
10113,12705,2729952,269383,1959,1,100,101.3,4.4,0.9,23682400.2,252477.5,4307482.1,1223426.8,101.49,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.50388944,12.52915565,7.137198943,4.619960271,1,0
